Rank	Port	Volume 2015	Volume 2014	Volume 2013	Volume 2012	Volume 2011
294855	city_name_143983, country_name_13865	28.55	19.62	29.87	29.43	24.17
44458	city_name_149531, country_name_11525	12.54	25.48	2.03	12.44	2.43
96114	city_name_198259, country_name_19198	8.04	32.65	30.01	18.51	8.39
392583	city_name_163835, country_name_14073	2.26	27.13	22.8	33.89	28.01
381480	city_name_180603, country_name_12946	25.06	26.21	32.74	23.93	17.9
261738	city_name_133449, country_name_10750	1.96	9.77	20.49	25.8	12.88
115915	city_name_149660, country_name_11244	16.32	10.68	1.61	12.92	23.32
127774	city_name_111031, country_name_19369	33.82	12.82	14.51	30.98	9.85
12122	city_name_195473, country_name_10630	13.68	21.43	12.94	31.64	34.73
265730	city_name_179917, country_name_18888	9.44	24.68	34.27	29.91	6.59
42551	city_name_135042, country_name_14170	28.52	8.5	30.63	21.57	18.82
414608	city_name_148656, country_name_15948	10.21	30.97	11.62	19.34	12.93
277587	city_name_116663, country_name_12824	14.54	10.24	16.84	29.2	6.93
455727	city_name_113709, country_name_16878	5.49	14.37	28.67	21.78	8.12
38790	city_name_111074, country_name_19254	12.96	35.79	15.53	16.67	7.5
126902	city_name_135743, country_name_17261	32.48	8.11	35.95	22.04	25.88
447534	city_name_108287, country_name_19003	10.07	11.81	12.93	5.12	13.21
272204	city_name_191671, country_name_17680	29.98	4.2	23.0	35.35	29.03
63842	city_name_155822, country_name_16265	2.79	35.47	6.83	29.83	15.71
206006	city_name_174110, country_name_13564	21.8	23.81	18.01	18.62	15.77
494012	city_name_137217, country_name_19173	19.91	29.43	10.14	33.22	31.42
87073	city_name_157360, country_name_12554	10.18	25.56	24.77	2.57	28.05
478245	city_name_124343, country_name_11724	27.1	15.77	17.94	7.81	9.38
54092	city_name_188124, country_name_11431	32.36	4.13	22.31	32.42	2.83
262015	city_name_139158, country_name_14086	14.24	16.58	29.71	26.1	35.6
179852	city_name_174890, country_name_19112	6.74	8.9	33.23	15.25	20.91
200937	city_name_113815, country_name_10645	4.3	29.8	28.85	12.39	13.78
490289	city_name_179780, country_name_14032	9.22	18.95	28.47	13.15	27.6
280062	city_name_196537, country_name_12511	14.31	27.44	6.21	22.68	16.87
218110	city_name_183586, country_name_11693	10.22	31.76	23.95	11.75	13.96
6863	city_name_149998, country_name_12873	28.37	15.49	26.31	13.75	24.01
41248	city_name_163029, country_name_13419	23.42	29.36	2.55	4.98	36.0
91941	city_name_124620, country_name_11160	31.11	20.38	10.11	19.53	17.49
37096	city_name_129807, country_name_12820	5.81	17.09	33.42	17.42	16.72
280121	city_name_166327, country_name_11932	24.72	35.56	7.38	4.67	22.13
273756	city_name_142215, country_name_13833	1.84	25.73	11.18	22.69	5.47
223737	city_name_197769, country_name_10251	5.92	3.44	11.28	25.32	12.31
203688	city_name_151264, country_name_13216	2.4	30.14	13.78	6.02	19.41
1188	city_name_156909, country_name_14784	26.74	10.14	4.67	20.78	34.4
388697	city_name_184814, country_name_15305	23.6	2.75	25.59	3.39	31.33
132144	city_name_152182, country_name_19062	25.53	28.03	6.04	4.33	34.52
128296	city_name_122203, country_name_15743	16.96	24.45	7.13	25.77	34.14
109865	city_name_186026, country_name_13216	18.28	23.78	1.68	11.02	14.28
102826	city_name_167674, country_name_18826	34.45	2.68	22.25	32.54	7.78
307105	city_name_160501, country_name_11308	9.12	15.61	15.7	16.34	28.25
345776	city_name_198458, country_name_18037	34.94	7.91	5.87	15.88	21.4
209543	city_name_114311, country_name_11807	12.3	13.43	17.34	18.52	4.39
301402	city_name_113710, country_name_17169	19.58	3.69	11.39	19.7	10.17
191463	city_name_172704, country_name_11802	5.66	17.63	22.58	20.9	30.76
311569	city_name_175216, country_name_14778	1.92	16.56	16.76	4.17	3.86
165529	city_name_162081, country_name_18532	2.72	19.45	17.28	31.84	15.7
159061	city_name_181871, country_name_10645	8.47	15.76	5.27	4.52	8.84
487827	city_name_176395, country_name_12363	19.09	12.37	7.32	2.5	21.35
192067	city_name_166943, country_name_15485	12.76	6.89	23.47	14.06	15.82
84686	city_name_161847, country_name_16043	33.03	11.33	35.52	17.32	10.69
26357	city_name_147132, country_name_16034	34.45	34.99	13.88	2.66	27.66
433606	city_name_117084, country_name_16108	6.12	23.48	28.69	32.75	4.34
332111	city_name_140055, country_name_10772	9.23	20.28	1.46	1.92	27.47
370016	city_name_119114, country_name_11184	24.3	25.84	16.96	22.01	15.38
171365	city_name_145067, country_name_14506	11.28	19.51	28.46	18.57	18.7
140685	city_name_124991, country_name_14168	34.01	1.71	12.93	33.77	25.43
483878	city_name_179474, country_name_10243	2.1	2.93	2.9	14.76	20.9
383898	city_name_192613, country_name_10630	29.64	24.57	31.18	15.04	26.09
155300	city_name_198931, country_name_10352	8.32	3.53	11.32	11.1	2.96
241321	city_name_159166, country_name_14516	16.88	33.48	19.32	13.09	16.1
140275	city_name_164702, country_name_17231	22.97	4.62	4.57	14.99	9.57
11949	city_name_115208, country_name_15367	12.74	21.29	16.98	34.39	2.97
448459	city_name_175248, country_name_14705	5.96	2.1	13.77	3.31	10.76
173886	city_name_148217, country_name_15789	20.95	13.47	15.3	35.57	24.68
455781	city_name_133189, country_name_14869	26.8	1.03	24.35	35.94	3.03
267356	city_name_112249, country_name_14994	11.29	29.67	25.66	18.9	27.59
319069	city_name_198673, country_name_10259	28.6	15.21	24.64	23.51	8.46
257539	city_name_153998, country_name_19123	10.72	34.65	17.38	5.87	19.77
207813	city_name_115876, country_name_11876	15.55	14.68	20.26	16.35	16.9
241873	city_name_146783, country_name_16533	4.97	23.28	16.81	18.73	33.62
493328	city_name_108236, country_name_17177	20.37	4.16	34.33	24.83	22.54
406019	city_name_193419, country_name_10785	30.16	21.71	1.09	28.44	33.56
369089	city_name_129477, country_name_14827	8.61	11.49	27.79	1.01	33.97
296861	city_name_103462, country_name_10675	22.05	27.39	1.74	12.11	15.44
82208	city_name_102133, country_name_18687	26.79	30.46	5.82	17.42	2.26
330043	city_name_105074, country_name_14067	20.73	28.93	26.0	9.2	30.77
219957	city_name_135691, country_name_19298	30.25	6.02	31.55	16.93	23.47
240488	city_name_138928, country_name_14961	20.56	12.76	35.15	11.28	21.28
325946	city_name_156889, country_name_17537	11.52	10.62	23.56	13.21	6.88
99519	city_name_142449, country_name_12640	28.96	11.04	7.09	9.17	19.71
477442	city_name_177341, country_name_13741	23.15	17.58	25.24	23.36	7.6
455378	city_name_123324, country_name_17501	5.6	24.88	2.81	1.16	16.66
271753	city_name_156451, country_name_19022	8.7	11.95	21.06	31.05	14.25
115234	city_name_191375, country_name_10912	7.54	8.91	22.88	35.09	17.39
499271	city_name_141368, country_name_12869	19.55	21.38	21.78	12.59	10.41
480503	city_name_186424, country_name_17299	35.42	6.27	2.53	19.66	26.28
448709	city_name_108650, country_name_16996	9.57	4.41	2.07	1.98	26.91
23332	city_name_103623, country_name_15161	7.6	28.75	21.41	24.93	1.37
465666	city_name_187758, country_name_16722	17.87	17.78	22.09	22.7	2.38
190175	city_name_178620, country_name_18753	20.59	15.19	11.84	6.96	35.43
192572	city_name_154121, country_name_13187	25.52	4.18	4.19	32.32	26.59
383778	city_name_177713, country_name_11983	23.1	8.25	20.68	34.05	28.8
288136	city_name_180118, country_name_15307	2.42	5.51	29.74	6.03	9.98
475833	city_name_137382, country_name_19970	17.09	2.85	3.08	30.56	30.1
75317	city_name_180758, country_name_10257	15.43	16.09	2.2	15.7	24.65
335343	city_name_104173, country_name_17995	26.21	26.74	23.47	12.29	26.07
221335	city_name_191220, country_name_13810	34.95	26.93	23.93	35.05	2.21
90358	city_name_192796, country_name_13660	5.25	7.89	25.82	9.68	21.94
198375	city_name_151658, country_name_13327	9.48	32.26	8.85	25.74	29.97
201351	city_name_101509, country_name_15893	28.62	11.0	3.47	10.62	21.18
245622	city_name_160825, country_name_18475	29.97	6.19	30.33	8.6	21.27
19659	city_name_185296, country_name_12952	31.78	11.26	23.6	23.15	8.13
366485	city_name_145446, country_name_10947	32.34	33.01	7.71	29.77	13.95
474491	city_name_119202, country_name_13758	34.99	31.71	35.46	32.51	16.68
88595	city_name_116100, country_name_18978	28.66	10.52	4.97	8.41	3.64
237146	city_name_155751, country_name_16863	18.72	34.97	23.35	23.85	12.9
161033	city_name_136895, country_name_13148	24.18	4.97	32.72	20.07	7.02
483926	city_name_186541, country_name_18400	6.09	31.42	12.17	26.66	23.73
60343	city_name_142862, country_name_16462	1.39	9.27	33.5	17.26	29.75
121095	city_name_117464, country_name_18384	2.56	2.72	35.87	4.64	17.04
167639	city_name_119994, country_name_12890	29.0	11.45	22.39	33.8	21.13
485456	city_name_104814, country_name_19037	26.72	29.77	23.78	13.58	26.7
100890	city_name_118865, country_name_17802	19.31	31.7	21.48	19.36	13.52
63905	city_name_118942, country_name_16350	35.49	4.33	1.6	28.85	23.39
112820	city_name_157283, country_name_13079	11.37	12.34	13.62	1.9	18.81
213666	city_name_156022, country_name_16346	28.81	34.72	32.83	24.34	14.3
250173	city_name_132691, country_name_17220	1.49	30.96	12.15	23.18	18.13
180592	city_name_191315, country_name_15769	24.65	33.57	13.55	22.42	29.4
342977	city_name_151433, country_name_14797	9.33	6.87	32.54	11.51	22.28
184489	city_name_149608, country_name_14795	14.04	11.17	4.86	34.53	3.49
344110	city_name_147115, country_name_15647	22.02	19.83	23.73	20.15	23.47
53622	city_name_187160, country_name_16845	33.33	13.17	2.8	14.03	12.35
207828	city_name_111860, country_name_10121	35.13	28.85	16.26	1.05	27.23
11521	city_name_147278, country_name_17362	4.34	4.65	19.05	9.62	26.35
173296	city_name_199386, country_name_14721	1.51	15.53	2.97	35.01	17.17
340089	city_name_188675, country_name_18625	31.03	19.9	26.57	8.08	13.41
333411	city_name_115795, country_name_18338	17.76	12.47	24.97	17.48	35.6
469069	city_name_178266, country_name_16929	6.22	3.53	22.37	35.79	16.05
149834	city_name_163865, country_name_11285	19.85	4.72	1.7	21.29	33.73
427048	city_name_190311, country_name_19410	13.06	29.04	17.52	12.55	3.08
88470	city_name_162365, country_name_19033	8.44	16.26	30.69	9.76	18.82
337625	city_name_110490, country_name_13858	17.68	21.08	14.39	9.33	5.02
65231	city_name_117230, country_name_14087	15.72	1.31	5.07	2.64	5.39
404193	city_name_131999, country_name_17677	14.08	30.84	8.42	29.21	26.8
294507	city_name_132049, country_name_18895	3.0	2.85	2.51	9.58	3.45
430317	city_name_124869, country_name_16503	17.43	15.87	15.01	17.99	2.97
175685	city_name_175141, country_name_16288	31.93	25.01	5.97	10.81	2.38
62892	city_name_108635, country_name_11022	16.97	5.78	34.12	22.61	25.32
425758	city_name_184113, country_name_16049	7.05	30.16	31.14	2.96	33.03
464189	city_name_125049, country_name_13423	10.65	19.18	17.36	10.73	24.01
353643	city_name_184521, country_name_12950	30.52	5.12	4.15	1.93	22.48
322231	city_name_105391, country_name_17441	18.46	32.45	31.12	12.83	21.85
459854	city_name_154149, country_name_13253	33.43	22.79	31.17	34.62	35.7
407517	city_name_190659, country_name_10796	2.99	12.74	24.69	24.14	10.9
265233	city_name_166766, country_name_12156	24.93	35.47	24.78	8.37	12.83
147491	city_name_158403, country_name_15653	15.9	9.42	21.84	31.88	34.14
351785	city_name_165589, country_name_14340	26.88	1.8	18.66	6.85	26.8
214199	city_name_106543, country_name_13937	26.54	17.79	34.17	9.73	18.07
383816	city_name_193655, country_name_18089	7.25	35.21	22.39	3.32	12.4
255183	city_name_172426, country_name_15427	10.47	25.42	33.47	12.18	4.2
465322	city_name_146749, country_name_19831	18.23	28.85	7.13	31.86	20.87
55919	city_name_162652, country_name_11907	12.3	7.95	25.6	32.0	30.95
35684	city_name_165473, country_name_13686	25.54	9.95	24.16	6.99	20.71
357988	city_name_137780, country_name_15555	30.46	17.41	5.84	34.24	11.41
454299	city_name_139942, country_name_13659	19.6	6.9	16.16	11.21	17.26
399722	city_name_101214, country_name_11528	23.34	8.17	8.99	31.92	11.34
308771	city_name_112780, country_name_14822	27.24	35.36	28.11	18.35	33.54
377621	city_name_104535, country_name_14354	16.66	25.22	31.81	27.21	28.55
41722	city_name_136544, country_name_11487	11.23	11.09	6.98	20.48	23.61
99463	city_name_178619, country_name_13612	19.79	34.74	24.62	17.78	34.82
421288	city_name_126169, country_name_12603	8.86	26.0	18.75	5.18	25.63
345803	city_name_194557, country_name_19861	19.65	7.9	23.91	20.07	7.64
381015	city_name_165291, country_name_13176	13.44	34.68	16.41	10.77	4.2
289668	city_name_162428, country_name_19852	5.54	19.6	8.44	19.86	16.22
348802	city_name_190946, country_name_14524	22.51	6.2	19.6	22.17	19.98
370031	city_name_125108, country_name_13201	18.16	11.29	4.7	8.82	14.38
489437	city_name_141023, country_name_19084	27.17	3.44	12.45	6.95	7.12
343607	city_name_123549, country_name_19528	18.45	26.7	18.3	28.93	26.06
426006	city_name_110585, country_name_17405	9.78	11.96	33.76	25.82	34.63
302328	city_name_153044, country_name_19580	16.69	5.03	28.52	26.0	31.65
258037	city_name_116266, country_name_10609	5.31	3.95	1.25	2.5	31.77
121678	city_name_157601, country_name_16234	13.02	26.4	2.27	13.03	16.97
462408	city_name_197859, country_name_14704	33.19	29.2	23.33	2.49	7.53
421983	city_name_137499, country_name_18329	27.05	24.95	4.22	33.18	9.35
398422	city_name_179416, country_name_17796	18.71	24.03	25.57	24.45	34.05
472580	city_name_182840, country_name_19947	3.89	34.52	32.15	35.48	26.45
87697	city_name_184196, country_name_17832	29.54	28.36	19.01	27.23	22.97
75447	city_name_163246, country_name_11364	27.75	34.17	29.69	2.86	19.73
349714	city_name_196730, country_name_11556	22.13	28.73	25.63	29.41	30.9
441138	city_name_172073, country_name_12140	21.37	10.28	33.04	9.69	20.33
398219	city_name_104464, country_name_15501	29.39	14.05	22.02	31.02	4.51
492368	city_name_162583, country_name_11623	16.51	11.09	9.67	16.33	24.57
384710	city_name_102407, country_name_13411	19.86	31.35	8.16	4.52	23.72
34945	city_name_114232, country_name_19820	21.12	15.19	10.88	5.97	18.26
92260	city_name_129500, country_name_16054	7.14	9.33	2.81	34.46	15.46
417804	city_name_183430, country_name_16675	35.82	11.0	11.12	28.65	12.6
375767	city_name_176369, country_name_12456	15.73	30.65	4.0	21.35	5.4
354934	city_name_198860, country_name_12451	13.47	4.85	34.28	24.55	6.42
317778	city_name_178242, country_name_10465	34.67	8.07	24.86	14.62	8.95
338659	city_name_104292, country_name_13849	5.67	30.45	9.76	3.38	10.34
28313	city_name_193542, country_name_12351	28.39	7.63	22.99	25.56	13.67
386971	city_name_103746, country_name_19955	27.35	20.32	4.19	4.29	35.88
223033	city_name_159037, country_name_13907	25.67	22.52	35.75	34.22	16.39
384479	city_name_132255, country_name_18476	4.04	5.69	34.46	1.86	17.35
327888	city_name_189200, country_name_10124	10.41	30.67	22.72	13.09	16.57
488585	city_name_125230, country_name_15788	31.92	31.75	17.03	24.53	15.46
125719	city_name_179208, country_name_18581	2.59	18.4	7.41	17.61	29.42
34649	city_name_121205, country_name_19248	12.99	35.01	8.93	30.37	27.57
108203	city_name_179347, country_name_12720	7.78	24.6	25.72	13.21	23.65
49875	city_name_147995, country_name_19683	25.87	6.97	22.94	19.99	35.76
419280	city_name_158819, country_name_17246	2.11	20.1	11.75	14.9	5.81
392412	city_name_190299, country_name_14118	3.98	28.84	21.1	15.53	19.77
53400	city_name_103384, country_name_10663	16.16	11.19	25.59	11.39	21.22
209712	city_name_190929, country_name_15864	9.7	8.84	2.66	10.83	34.9
417578	city_name_190130, country_name_12533	26.92	11.6	7.8	23.84	20.92
379366	city_name_165455, country_name_18645	31.75	30.69	24.25	19.24	32.42
205456	city_name_107030, country_name_11098	32.52	11.21	9.67	32.39	10.4
91359	city_name_194737, country_name_17732	30.99	26.53	3.77	32.63	12.33
277033	city_name_107880, country_name_10286	4.48	2.6	8.19	30.15	28.31
58508	city_name_155576, country_name_15341	25.46	15.04	5.46	34.95	8.48
153513	city_name_126314, country_name_12807	13.38	17.54	15.79	18.06	24.91
174742	city_name_132709, country_name_11590	21.41	15.36	29.8	17.33	21.58
303	city_name_122272, country_name_13678	17.14	32.06	16.22	26.63	29.75
86413	city_name_140453, country_name_19237	22.23	1.31	18.73	6.25	12.69
45339	city_name_193930, country_name_17114	26.3	32.0	16.01	7.68	17.11
231991	city_name_145726, country_name_11904	24.82	4.44	25.63	6.34	11.35
24636	city_name_156698, country_name_11662	24.39	34.26	11.77	12.4	33.51
479162	city_name_131646, country_name_12837	15.08	12.95	6.04	7.03	9.48
437741	city_name_101123, country_name_17800	31.5	34.2	7.43	3.55	14.82
372896	city_name_155872, country_name_17827	12.02	24.89	30.93	19.5	24.09
364163	city_name_100735, country_name_16518	21.47	7.6	17.99	31.37	22.41
293281	city_name_109505, country_name_17274	16.36	29.31	3.17	2.64	30.21
201170	city_name_102584, country_name_11874	23.92	6.85	24.93	11.11	11.7
72599	city_name_186309, country_name_19480	33.67	25.0	2.76	4.69	26.77
307162	city_name_178322, country_name_11446	26.39	24.23	31.93	1.89	31.32
91801	city_name_170997, country_name_10174	12.69	31.03	34.12	20.69	9.25
348866	city_name_163203, country_name_10620	11.16	19.01	29.3	17.63	4.29
344880	city_name_182000, country_name_12624	29.73	19.9	19.22	25.41	17.98
169629	city_name_146873, country_name_15714	27.36	15.28	14.53	24.85	29.83
461879	city_name_150527, country_name_10437	5.04	13.09	25.46	31.09	12.21
146592	city_name_130235, country_name_15168	19.22	15.57	27.91	25.0	23.56
163142	city_name_140326, country_name_12667	33.65	29.13	15.14	24.38	19.68
378838	city_name_103842, country_name_11875	25.16	14.61	26.71	23.34	14.49
204122	city_name_107155, country_name_19858	18.49	27.75	27.13	26.03	28.3
22603	city_name_152694, country_name_16519	14.44	11.62	31.86	6.46	33.2
480128	city_name_128381, country_name_12556	20.34	27.44	16.24	7.41	4.63
333937	city_name_169975, country_name_11669	26.53	11.82	33.75	11.29	20.48
220468	city_name_129300, country_name_19497	9.76	6.01	3.39	15.2	17.87
54156	city_name_160505, country_name_13093	33.62	8.66	24.13	23.14	22.92
400515	city_name_119249, country_name_11116	29.69	8.42	32.11	13.19	32.05
348227	city_name_131914, country_name_17875	4.42	14.23	35.93	18.59	5.88
261868	city_name_157447, country_name_11351	30.89	17.63	2.4	33.0	3.33
230499	city_name_134944, country_name_12565	15.44	3.09	1.5	23.44	5.05
24943	city_name_172789, country_name_10423	33.82	18.91	29.31	6.81	21.67
